order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,timesamp
1601,43,1,2018-04-29,2018-04-29,2018-04-30,3,8,Postgres,2024-04-30 07:25:43.343264
1602,55,1,2018-04-30,2018-04-30,2018-05-01,2,6,Postgres,2024-04-30 07:25:43.343264
1603,74,2,2018-04-30,2018-04-30,2018-05-01,2,6,Postgres,2024-04-30 07:25:43.343264
1604,7,3,2018-06-17,2018-06-17,2018-06-18,2,7,Postgres,2024-04-30 07:25:43.343264
1605,123,3,2018-07-01,2018-07-01,2018-07-02,3,8,Postgres,2024-04-30 07:25:43.343264
1606,119,3,2018-07-10,2018-07-10,2018-07-11,3,8,Postgres,2024-04-30 07:25:43.343264
1607,33,3,2018-07-11,2018-07-11,2018-07-12,1,2,Postgres,2024-04-30 07:25:43.343264
1608,53,3,2018-07-12,2018-07-12,2018-07-13,1,2,Postgres,2024-04-30 07:25:43.343264
1609,10,3,2018-08-23,2018-08-23,2018-08-24,2,7,Postgres,2024-04-30 07:25:43.343264
1610,15,3,2018-08-25,2018-08-25,2018-08-26,2,7,Postgres,2024-04-30 07:25:43.343264
1611,6,3,2018-09-06,2018-09-06,2018-09-07,2,7,Postgres,2024-04-30 07:25:43.343264
1612,3,3,2018-10-21,2018-10-21,2018-10-22,1,3,Postgres,2024-04-30 07:25:43.343264
1613,1,3,2018-11-18,2018-11-18,2018-11-19,2,6,Postgres,2024-04-30 07:25:43.343264
1614,135,3,2018-11-28,2018-11-28,2018-11-29,3,8,Postgres,2024-04-30 07:25:43.343264
1615,136,3,2018-12-28,2018-12-28,2018-12-29,3,8,Postgres,2024-04-30 07:25:43.343264
